Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,iPhone_13
2,Apple iPhone 13 Pink 128GB Excellent - Refurbished  - Unlocked,$329.99,2025-10-17,https://www.ebay.com/itm/127404800325,https://i.ebayimg.com/images/g/Nt8AAeSwJDFo9Szc/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 - 128GB - Factory Unlocked - All Colors - Excellent,$289.85,2025-03-25,https://www.ebay.com/itm/205298751554,https://i.ebayimg.com/images/g/HDoAAOSwghBns6rw/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 Starlight 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-17,https://www.ebay.com/itm/127404799622,https://i.ebayimg.com/images/g/JU4AAeSwvrlo-Tgd/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 - 256 GB - Pink - Unlocked - 100% Battery Excellent Condition,$339.00,2025-10-17,https://www.ebay.com/itm/335951271924,https://i.ebayimg.com/images/g/DBoAAOSw9QloHE-a/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 512GB Factory Unlocked AT&T T-Mobile Verizon Excellent Condition,$354.95,2025-10-17,https://www.ebay.com/itm/295317456137,https://i.ebayimg.com/images/g/HAIAAOSwfk5mJZ6X/s-l500.webp,512 GB,Excellent,False,iPhone 13,True
2,"Apple iPhone 13 6.1"" A2482 Unlocked w/128GB (Blue) - Good",$266.00,2025-10-16,https://www.ebay.com/itm/375369057245,https://i.ebayimg.com/images/g/aWwAAOSwjjxmGW2u/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,Apple iPhone 13 - 256GB - Unlocked - Excellent Refurbished - All Colors,$345.00,2025-03-18,https://www.ebay.com/itm/156802816073,https://i.ebayimg.com/images/g/SD4AAOSwgR9n11pZ/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
2,"Apple iPhone 13 6.1"" A2482 Unlocked w/128GB (Red) - Good",$260.00,2025-10-16,https://www.ebay.com/itm/146523388648,https://i.ebayimg.com/images/g/nogAAOSwiGhoACdA/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,Apple iPhone 13 512GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,$335.95,2025-10-16,https://www.ebay.com/itm/304642516226,https://i.ebayimg.com/images/g/KWAAAOSw0q5lDb8E/s-l500.webp,512 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 256GB Unlocked Good Condition - All Colors,$329.99,2025-10-16,https://www.ebay.com/itm/276216359280,https://i.ebayimg.com/images/g/48AAAOSwVwJmjZwL/s-l500.webp,256 GB,Good,False,iPhone 13,True
2,Apple iPhone 13 Pink 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-16,https://www.ebay.com/itm/127404799708,https://i.ebayimg.com/images/g/180AAeSwC01o-Chx/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 - 256 GB - Red (Unlocked) - 90%+ Battery Very Good Condition,$319.00,2025-10-16,https://www.ebay.com/itm/335951315931,https://i.ebayimg.com/images/g/lLQAAOSwjEpoHFX7/s-l500.webp,256 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 I 128GB/256GB/512GB I UNLOCKED Smartphone Cellphone I FAIR,$297.00,2025-10-15,https://www.ebay.com/itm/256846098818,https://i.ebayimg.com/images/g/KLwAAOSw3Sdm22kh/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 128GB Unlocked Good Condition - All Colors,$289.99,2025-10-15,https://www.ebay.com/itm/285596736546,https://i.ebayimg.com/images/g/4LMAAOSwZQ1mjZt7/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,Apple iPhone 13 128GB (Unlocked) - Midnight - Very Good Condition,$289.98,2025-10-15,https://www.ebay.com/itm/365846644780,https://i.ebayimg.com/images/g/PEMAAeSw6XZo974Q/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 256GB (Unlocked) - Pink,$289.98,2025-10-15,https://www.ebay.com/itm/365924202474,https://i.ebayimg.com/images/g/cZwAAeSwSoVo783m/s-l500.webp,256 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 128GB (Unlocked) - Midnight,$269.98,2025-10-15,https://www.ebay.com/itm/365846644872,https://i.ebayimg.com/images/g/qlQAAeSw5vVo79~U/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 (5G) - 256GB Green *UNLOCKED* [A2482] Excellent Refurbished,$332.99,2024-09-18,https://www.ebay.com/itm/145555776696,https://i.ebayimg.com/images/g/y18AAOSwHM1lXSdO/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 - 128GB - Unlocked - Starlight - Good Refurbished,$250.00,2025-10-15,https://www.ebay.com/itm/226992170558,https://i.ebayimg.com/images/g/9NcAAeSwHVxo1WC9/s-l500.webp,128 GB,Good,False,iPhone 13,True
2,"Apple iPhone 13 6.1"" Unlocked 128GB (Midnight) A2482 - w/1 Year Warranty",$283.00,2025-10-15,https://www.ebay.com/itm/145680782763,https://i.ebayimg.com/images/g/nKMAAOSwerRl~H07/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 - 128 GB - Starlight - Fully Unlocked - 90%+ Battery Excellent,$303.05,2025-10-15,https://www.ebay.com/itm/335780108375,https://i.ebayimg.com/images/g/7qMAAOSwR61ntEin/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 - 128 GB - Starlight (Unlocked) - 100% Battery Excellent,$312.55,2025-10-15,https://www.ebay.com/itm/335801708984,https://i.ebayimg.com/images/g/dPwAAOSw7WdnuDuB/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 - 128 GB - Pink - Fully Unlocked - 100% Battery Very Good,$312.55,2025-10-15,https://www.ebay.com/itm/335904780776,https://i.ebayimg.com/images/g/sswAAOSwTlZntEmW/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
2,Apple iPhone 13 Blue 128GB Excellent - Refurbished  - Unlocked,$329.99,2025-10-14,https://www.ebay.com/itm/127404799797,https://i.ebayimg.com/images/g/ZgcAAeSwfuto9SzM/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
2,Apple iPhone 13 Starlight 256GB Excellent - Refurbished  - Unlocked,$335.99,2025-10-14,https://www.ebay.com/itm/127264750114,https://i.ebayimg.com/images/g/GRcAAeSw8Z1o9htT/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
2,iPhone 13 128GB - Blue - Unlocked,$299.99,2025-10-14,https://www.ebay.com/itm/306549464346,https://i.ebayimg.com/images/g/icMAAeSwIgVo7nR3/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
2,Apple iPhone 13 Midnight 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-14,https://www.ebay.com/itm/127404800229,https://i.ebayimg.com/images/g/qBcAAeSwz59o9S1s/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
3,Apple iPhone 13 Midnight 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-14,https://www.ebay.com/itm/127404800229,https://i.ebayimg.com/images/g/qBcAAeSwz59o9S1s/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
3,Apple iPhone 13 Blue 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-13,https://www.ebay.com/itm/127404799911,https://i.ebayimg.com/images/g/KAwAAeSwwfdo9S2J/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
3,Apple iPhone 13 128GB Fully Unlocked ALL CARRIERS- VERY GOOD Condition,$287.99,2025-10-12,https://www.ebay.com/itm/226523060489,https://i.ebayimg.com/images/g/uVoAAOSwNx1lxQnL/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
3,Apple iPhone 13 128GB Midnight A2482 MLA23LL/A Unlocked Clean ESN Good (WG),$299.95,2025-10-12,https://www.ebay.com/itm/197762290390,https://i.ebayimg.com/images/g/BC0AAOSw2pBlU3Wp/s-l500.webp,128 GB,Good,False,iPhone 13,True
3,Apple iPhone 13 - 128GB 256GB 512GB - All Colors - Excellent Condition,$312.00,2025-10-12,https://www.ebay.com/itm/284789075414,https://i.ebayimg.com/images/g/rqsAAOSwLwZiar2B/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
3,Apple iPhone 13 Green 128GB Very Good - Refurbished  - Unlocked,$309.99,2025-10-12,https://www.ebay.com/itm/127404800352,https://i.ebayimg.com/images/g/Ir0AAeSwCB9o9S3E/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
3,Apple iPhone 13  Fully Unlocked - 6.1inches - 128GB -  - Very Good,$339.00,2025-10-11,https://www.ebay.com/itm/134348851499,https://i.ebayimg.com/images/g/AIMAAeSwnGNopjxU/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
3,Apple iPhone 13 A2482 128GB Blue (GSM+CDMA) Unlocked MLAE3LL/A C-G,$259.99,2025-10-11,https://www.ebay.com/itm/187633760402,https://i.ebayimg.com/images/g/MkIAAOSwgyBmyNkd/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
3,Apple iPhone 13 Unlocked (A2482) - Pristine Condition,$449.99,2024-07-29,https://www.ebay.com/itm/185534796754,https://i.ebayimg.com/images/g/HdIAAOSwZ6dmu9KY/s-l500.webp,Unknown,Unknown,False,iPhone 13,True
3,Apple iPhone 13 Blue 256GB Good - Refurbished  - Unlocked,$295.99,2025-10-10,https://www.ebay.com/itm/127325169871,https://i.ebayimg.com/images/g/L68AAeSwGS1o-Fyg/s-l500.webp,256 GB,Good,False,iPhone 13,True
3,Apple iPhone 13 A2482 128GB Blue (GSM+CDMA) Unlocked MLAE3LL/A,$269.99,2025-10-10,https://www.ebay.com/itm/186649958290,https://i.ebayimg.com/images/g/MkIAAOSwgyBmyNkd/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
3,"Apple iPhone 13, 128/256/512GB NETWORK UNLOCKED SMARTPHONE - VERY GOOD CONDITION",$400.53,2025-10-10,https://www.ebay.com/itm/387748427791,https://i.ebayimg.com/images/g/aRUAAOSwDMJnZZ4N/s-l500.webp,512 GB,Unknown,False,iPhone 13,True
3,Apple iPhone 13 Midnight 256GB Very Good - Refurbished  - Unlocked,$303.99,2025-10-09,https://www.ebay.com/itm/127264750088,https://i.ebayimg.com/images/g/1TAAAeSw8E5o57l5/s-l500.webp,256 GB,Very Good,False,iPhone 13,True
3,Apple iPhone 13 Midnight 256GB Good - Refurbished  - Unlocked,$283.99,2025-10-09,https://www.ebay.com/itm/127302962416,https://i.ebayimg.com/images/g/RbwAAeSwSmdo6F9a/s-l500.webp,256 GB,Good,False,iPhone 13,True
3,Apple iPhone 13 - 128GB - Green (Unlocked) - 85%+ Battery Excellent Condition,$309.00,2025-10-09,https://www.ebay.com/itm/335860920687,https://i.ebayimg.com/images/g/8v8AAOSwMGhnclPq/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
3,Apple iPhone 13 Pink 256GB Excellent - Refurbished  - Unlocked,$335.99,2025-10-09,https://www.ebay.com/itm/127410960971,https://i.ebayimg.com/images/g/hJMAAeSw-L5o-XUd/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
3,Apple iPhone 13 | 13 mini - 128GB | 256GB - T-Mobile Unlocked Verizon AT&T,$289.95,2025-10-09,https://www.ebay.com/itm/277003970292,https://i.ebayimg.com/images/g/K3AAAOSwSV1niA0T/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
3,Apple iPhone 13 128gb Midnight - Unlocked C Grade *Read Desc*,$260.00,2025-10-09,https://www.ebay.com/itm/406251064442,https://i.ebayimg.com/images/g/DpoAAeSwDNdo2vKC/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
3,Apple iPhone 13 128gb Midnight - Unlocked Grade C,$259.95,2025-10-08,https://www.ebay.com/itm/406270308972,https://i.ebayimg.com/images/g/pXcAAeSwr89o5Zhd/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
3,"Apple iPhone 13 256GB Unlocked 6.1"" (Green) A2482 - w/1 Year Warranty",$339.00,2025-10-08,https://www.ebay.com/itm/376587381699,https://i.ebayimg.com/images/g/zNQAAeSwO3Fo3Bk5/s-l500.webp,256 GB,Unknown,False,iPhone 13,True
3,Apple iPhone 13 128GB 5G BLACK Smartphone(Verizon UNLOCKED GSM)AT&T VERY GOOD,$279.88,2025-10-08,https://www.ebay.com/itm/205467806360,https://i.ebayimg.com/images/g/e7oAAOSwwpJn~s~o/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
3,Apple iPhone 13 256GB Midnight – Unlocked – Very Good Condition,$334.00,2025-09-01,https://www.ebay.com/itm/157241548709,https://i.ebayimg.com/images/g/3ZoAAeSwy6ponLXO/s-l500.webp,256 GB,Very Good,False,iPhone 13,True
3,APPLE IPHONE 13 128GB 256GB 512GB (UNLOCKED) ✅ALL ORIGINAL PART✅❖EXCELLENT❖,$379.95,2025-10-08,https://www.ebay.com/itm/326397892365,https://i.ebayimg.com/images/g/yLIAAOSwCa9nfeyd/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
3,Apple iPhone 13 - 256GB Black - Fully Unlocked - Excellent Condition,$431.00,2025-10-08,https://www.ebay.com/itm/267116229056,https://i.ebayimg.com/images/g/H-wAAeSwrNRo3YpT/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
3,Apple iPhone 13 - 256 GB - Midnight (Unlocked) - Excellent Condition,$322.05,2025-10-08,https://www.ebay.com/itm/335931220777,https://i.ebayimg.com/images/g/n5YAAOSw4z9oDI1n/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
3,Apple iPhone 13 - 128 GB - Midnight Black (Unlocked) - 100% Battery Excellent,$329.00,2025-10-08,https://www.ebay.com/itm/335895529363,https://i.ebayimg.com/images/g/bNgAAeSw2JpowTKm/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
3,"Apple iPhone 13, 128/256/512GB NETWORK UNLOCKED SMARTPHONE - EXCELLENT CONDITION",$440.60,2025-10-08,https://www.ebay.com/itm/387748405105,https://i.ebayimg.com/images/g/aRUAAOSwDMJnZZ4N/s-l500.webp,512 GB,Unknown,False,iPhone 13,True
3,Apple iPhone 13 A2482 128GB Midnight (GSM+CDMA) Unlocked MLA23LL/A,$269.99,2025-10-08,https://www.ebay.com/itm/186649931979,https://i.ebayimg.com/images/g/5uUAAOSwA3lmyNCB/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
3,Apple iPhone 13 - 128 GB - Midnight Black (Unlocked) - Excellent Condition,$303.05,2025-10-07,https://www.ebay.com/itm/336174473844,https://i.ebayimg.com/images/g/sQwAAOSwLAlngLyh/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
3,Apple iPhone 13 5G 128GB Factory Unlocked - Starlight NLA43LL/A iOS Smartphone,$289.00,2025-10-07,https://www.ebay.com/itm/336191399784,https://i.ebayimg.com/images/g/FIsAAeSw3-Fo0MFm/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
3,"Apple iPhone 13 128GB Unlocked 6.1"" OLED 4GB 12MP WiFi 6 NFC 5G Starlight",$269.99,2025-03-24,https://www.ebay.com/itm/197085893048,https://i.ebayimg.com/images/g/XhYAAOSwOmpmAeiR/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
3,Apple iPhone 13 - 128 GB - Blue - Fully Unlocked - 90%+ Battery Very Good,$299.00,2025-10-07,https://www.ebay.com/itm/335886127680,https://i.ebayimg.com/images/g/O0wAAOSwW3lntsfP/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
3,Apple iPhone 13 - 512 GB - Midnight Black (Unlocked) - Very Good Condition,$359.00,2025-10-07,https://www.ebay.com/itm/335899637720,https://i.ebayimg.com/images/g/Ev8AAOSwqtdnuDun/s-l500.webp,512 GB,Very Good,False,iPhone 13,True
3,Apple iPhone 13 - 256 GB - Pink - Unlocked - Excellent Condition,$329.00,2025-10-07,https://www.ebay.com/itm/335951284259,https://i.ebayimg.com/images/g/omkAAOSwBmBoHFBw/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
3,Apple iPhone 13 | 13 mini - 128GB | 256GB - Unlocked T-Mobile AT&T - Good,$329.95,2025-10-07,https://www.ebay.com/itm/187352660524,https://i.ebayimg.com/images/g/vtwAAOSwZ5ZnfrnJ/s-l500.webp,128 GB,Good,False,iPhone 13,True
3,Apple iPhone 13 128GB Fully Unlocked All Colors - Excellent Condition,$348.99,2025-10-06,https://www.ebay.com/itm/175770309759,https://i.ebayimg.com/images/g/SEAAAOSwBp1kjNQ9/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
3,Apple iPhone 13 128GB Midnight Unlocked - Good,$277.49,2025-10-06,https://www.ebay.com/itm/334950407216,https://i.ebayimg.com/images/g/-5IAAeSwluho-Ygm/s-l500.webp,128 GB,Good,False,iPhone 13,True
3,Apple iPhone 13 - 256GB - Fully Unlocked (2021),$304.97,2025-10-06,https://www.ebay.com/itm/116454458004,https://i.ebayimg.com/images/g/xeEAAOSwBF5nhS7Z/s-l500.webp,256 GB,Unknown,False,iPhone 13,True
3,iPhone 13 – Unlocked – Black – 128GB – Excellent Condition!,$355.00,2025-10-06,https://www.ebay.com/itm/157241342181,https://i.ebayimg.com/images/g/y7sAAeSwskponJ~r/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
3,Apple iPhone 13 - 128 GB - Pink (Unlocked) - 90%+ Battery Very Good Condition,$309.00,2025-10-06,https://www.ebay.com/itm/335841657890,https://i.ebayimg.com/images/g/C8MAAOSwPrtni1x2/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
3,Apple iPhone 13 Blue 256GB Excellent - Refurbished  - Unlocked,$323.99,2025-10-05,https://www.ebay.com/itm/127198528368,https://i.ebayimg.com/images/g/4t0AAeSwPPJo5qjd/s-l500.webp,256 GB,Excellent,False,iPhone 13,True
3,Apple iPhone 13 - 256 GB - Pink (Unlocked) Good Condition,$269.99,2025-10-05,https://www.ebay.com/itm/286853718119,https://i.ebayimg.com/images/g/mcQAAeSwR1No3qR9/s-l500.webp,256 GB,Good,False,iPhone 13,True
3,Apple iPhone 13 256GB Midnight Black Fully Unlocked - 85%+ Battery Very Good,$309.00,2025-10-05,https://www.ebay.com/itm/335821736107,https://i.ebayimg.com/images/g/0CwAAOSwHHRoMCZq/s-l500.webp,256 GB,Very Good,False,iPhone 13,True
3,iPhone 13 - Factory Unlocked - 128GB - Black - Good,$300.00,2025-10-04,https://www.ebay.com/itm/276265311580,https://i.ebayimg.com/images/g/1eAAAOSwzQliIPaw/s-l500.webp,128 GB,Good,False,iPhone 13,True
3,Apple iPhone 13 - 128 GB - Blue (Unlocked) - 90%+ Battery Excellent Condition,$319.00,2025-10-04,https://www.ebay.com/itm/335904883382,https://i.ebayimg.com/images/g/hREAAOSwaW9n95zt/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
3,Apple iPhone 13 - 128 GB - Green (Unlocked) - 90%+ Battery Very Good Condition,$299.00,2025-10-04,https://www.ebay.com/itm/335915589980,https://i.ebayimg.com/images/g/vyUAAOSwBIBn~12K/s-l500.webp,128 GB,Very Good,False,iPhone 13,True
3,Apple iPhone 13 Red 128GB Excellent - Refurbished  - Unlocked,$329.99,2025-10-03,https://www.ebay.com/itm/127404799882,https://i.ebayimg.com/images/g/aLcAAeSwOI9o9Sz7/s-l500.webp,128 GB,Excellent,False,iPhone 13,True
3,APPLE IPHONE 13 128GB UNLOCKED--PINK--GOOD REFURBISHED,$289.99,2025-03-27,https://www.ebay.com/itm/226628445442,https://i.ebayimg.com/images/g/8lIAAOSwJf5nxjqI/s-l500.webp,128 GB,Unknown,False,iPhone 13,True
3,Apple iPhone 13 (5G) - 512GB Green *UNLOCKED* [A2482] Very Good Refurbished,$267.99,2025-10-02,https://www.ebay.com/itm/146869257126,https://i.ebayimg.com/images/g/L-sAAOSwJ0xlsVQ-/s-l500.webp,512 GB,Very Good,False,iPhone 13,True
