Page,Title,Price,Sold Date,Link,Image Link,Storage,Condition,PartsOnly,Model,iPhone_15_Pro_Max
1,Apple iPhone 15 Pro Max 256GB 512GB 1TB Unlocked Smartphone - All Colors - Good,$699.99,2025-10-01,https://www.ebay.com/itm/156765496066,https://i.ebayimg.com/images/g/HZYAAOSwFrBnyJ6x/s-l500.webp,256 GB,Good,False,iPhone 15 Pro Max,True
1,"Apple iPhone 15 Pro Max 6.7"" Unlocked 256GB - (Black Titanium) A2849 w/Warranty",$663.00,2025-09-30,https://www.ebay.com/itm/357041934546,https://i.ebayimg.com/images/g/wykAAOSw8kRoQhob/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 256GB Black Titanium - (Unlocked) MU663LL/A Phone,$799.00,2025-03-17,https://www.ebay.com/itm/386534727415,https://i.ebayimg.com/images/g/0h0AAOSw9N1lgwxS/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max - 1TB - White Titanium (Unlocked) - Good Condition,$849.99,2025-03-14,https://www.ebay.com/itm/305874650669,https://i.ebayimg.com/images/g/OK0AAOSwct9nGy0-/s-l500.webp,Unknown,Good,False,iPhone 15 Pro Max,True
1,Apple 90%+ iPhone 15 Pro Max 256GB Unlocked A2849 (Black Titanium) w/Warranty,$680.00,2025-09-30,https://www.ebay.com/itm/146653078866,https://i.ebayimg.com/images/g/9UQAAOSwOtxoUD~k/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,Unlocked Apple iPhone 15 Pro Max 512GB 1-Year Warranty Smartphone Very Good,$828.99,2025-03-10,https://www.ebay.com/itm/356513642438,https://i.ebayimg.com/images/g/d2wAAOSwASpnmU6l/s-l500.webp,512 GB,Very Good,False,iPhone 15 Pro Max,True
1,Unlocked Apple iPhone 15 Pro Max - 512GB - Natural Titanium - MU6D3LL/A,$824.99,2025-03-28,https://www.ebay.com/itm/187087733253,https://i.ebayimg.com/images/g/jIoAAOSwGdtn5q3x/s-l500.webp,512 GB,Unknown,False,iPhone 15 Pro Max,True
1,Unlocked Apple iPhone 15 Pro Max – 256GB – Black Titanium / MU663LL/A,$739.99,2025-03-28,https://www.ebay.com/itm/205383799684,https://i.ebayimg.com/images/g/aasAAOSw6t5n5p3i/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 1TB Unlocked Good Condition - All Colors,$729.99,2025-09-28,https://www.ebay.com/itm/276217997555,https://i.ebayimg.com/images/g/Pi0AAOSwklVlc1Qn/s-l500.webp,Unknown,Good,False,iPhone 15 Pro Max,True
1,"Apple iPhone 15 Pro Max 1TB Fully Unlocked, Very Good",$809.00,2025-09-27,https://www.ebay.com/itm/226725533746,https://i.ebayimg.com/images/g/AGYAAOSw5WFnmnx0/s-l500.webp,Unknown,Very Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max - 1TB - Black Titanium (Unlocked) - Good Condition,$859.99,2025-03-31,https://www.ebay.com/itm/306204896562,https://i.ebayimg.com/images/g/vQMAAOSwQ2Bn3~ZL/s-l500.webp,Unknown,Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 256GB - Blue Titanium (Unlocked) (eSIM only) Excellent,$729.95,2025-09-26,https://www.ebay.com/itm/146070617241,https://i.ebayimg.com/images/g/pM4AAOSw~JZm-9ml/s-l500.webp,256 GB,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max A2849 Unlocked 256GB White Titanium Good,$664.99,2025-09-24,https://www.ebay.com/itm/196520591308,https://i.ebayimg.com/images/g/KQoAAOSwm45moTdE/s-l500.webp,256 GB,Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 5G 128GB 256GB 512GB Fully Unlocked *NO FACE ID* Grade B,$539.99,2025-09-21,https://www.ebay.com/itm/286798817292,https://i.ebayimg.com/images/g/aBQAAOSwAJll8amj/s-l500.webp,128 GB,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 1TB Blue Titanium (Unlocked) - Very Good,$855.99,2025-09-21,https://www.ebay.com/itm/167476387692,https://i.ebayimg.com/images/g/KXQAAOSwo8FoC04O/s-l500.webp,Unknown,Very Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 1TB Titanium - Excellent Refurbished (eSIM Model),$973.04,2025-09-20,https://www.ebay.com/itm/388774287829,https://i.ebayimg.com/images/g/CCEAAeSwWMpoyPLs/s-l500.webp,Unknown,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max - 512GB - Excellent Condition- Unlocked-A2849-All Colors,$820.00,2025-09-18,https://www.ebay.com/itm/297507578787,https://i.ebayimg.com/images/g/7QcAAeSwUndoizUZ/s-l500.webp,512 GB,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 256GB 512GB 1TB (Unlocked) Black Blue Natural White,$749.97,2025-09-17,https://www.ebay.com/itm/225915528324,https://i.ebayimg.com/images/g/MZMAAOSw1N5leipm/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max A2849 256GB Unlocked Good Condition,$668.79,2025-09-16,https://www.ebay.com/itm/388124451153,https://i.ebayimg.com/images/g/oQYAAeSw3gRn3act/s-l500.webp,256 GB,Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 512GB Unlocked Good Condition - Black,"$1,758.00",2025-09-15,https://www.ebay.com/itm/286730696411,https://i.ebayimg.com/images/g/ChsAAeSwD6dog-tb/s-l500.webp,512 GB,Good,False,iPhone 15 Pro Max,True
1,"Apple iPhone 15 Pro Max 512GB Fully Unlocked, Very Good",$759.00,2025-09-15,https://www.ebay.com/itm/226573892865,https://i.ebayimg.com/images/g/AGYAAOSw5WFnmnx0/s-l500.webp,512 GB,Very Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max Blue Good - Refurbished  - Unlocked,$698.99,2025-08-12,https://www.ebay.com/itm/127239298441,https://i.ebayimg.com/images/g/dEYAAeSw0d1omXKj/s-l500.webp,Unknown,Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max Blue Very Good - Refurbished  - Unlocked,$718.99,2025-08-11,https://www.ebay.com/itm/127239298290,https://i.ebayimg.com/images/g/p90AAeSwf~tol5MC/s-l500.webp,Unknown,Very Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max Blue Excellent - Refurbished  - Unlocked,$748.99,2025-07-30,https://www.ebay.com/itm/127239298133,https://i.ebayimg.com/images/g/zpAAAeSw0sFoh56l/s-l500.webp,Unknown,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max Black Very Good - Refurbished  - Unlocked,$728.99,2025-08-04,https://www.ebay.com/itm/127239297880,https://i.ebayimg.com/images/g/GmIAAeSwt5pojOEO/s-l500.webp,Unknown,Very Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max Black Good - Refurbished  - Unlocked,$698.99,2025-08-12,https://www.ebay.com/itm/127239297990,https://i.ebayimg.com/images/g/9LcAAeSwmUFomxhY/s-l500.webp,Unknown,Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max Black Excellent - Refurbished  - Unlocked,$748.99,2025-07-27,https://www.ebay.com/itm/127239297782,https://i.ebayimg.com/images/g/4F8AAeSw8y1ohR09/s-l500.webp,Unknown,Excellent,False,iPhone 15 Pro Max,True
1,Unlocked Apple iPhone 15 Pro Max - 256GB - Natural Titanium - MU683LL/A,$706.99,2025-09-11,https://www.ebay.com/itm/177402893100,https://i.ebayimg.com/images/g/Z0gAAeSw5kVowZoe/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 256/512/1TBGB A2849 Unlocked Very Good,$659.99,2025-09-05,https://www.ebay.com/itm/267013347443,https://i.ebayimg.com/images/g/zoYAAeSw9-FoC~Iw/s-l500.webp,Unknown,Very Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max Unlocked 1TB Black White Blue Natural Titanium Excellent,$914.99,2025-09-09,https://www.ebay.com/itm/157078585136,https://i.ebayimg.com/images/g/KxYAAOSwNR9oRxj4/s-l500.webp,Unknown,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 512GB Unlocked eSim Only Blue Titanium A2849 Good,$714.95,2025-09-08,https://www.ebay.com/itm/406112774405,https://i.ebayimg.com/images/g/MDwAAeSw~NdolKdu/s-l500.webp,512 GB,Good,False,iPhone 15 Pro Max,True
1,"Apple iPhone 15 Pro Max 1TB Unlocked 6.7"" LTPO 48MP NFC eSIM 5G Blue Titanium",$779.99,2025-09-06,https://www.ebay.com/itm/205658532935,https://i.ebayimg.com/images/g/UJIAAOSwpCBmMl0q/s-l500.webp,Unknown,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max (Unlocked) 1TB Black White Blue Natural Titanium - Good,$888.99,2025-09-06,https://www.ebay.com/itm/156959705579,https://i.ebayimg.com/images/g/yrwAAOSwNphoGTMZ/s-l500.webp,Unknown,Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 512GB Blue Titanium Unlocked - Excellent - PHYSICAL SIM,"$1,186.25",2025-09-06,https://www.ebay.com/itm/336135568497,https://i.ebayimg.com/images/g/7ksAAeSwsfZopY7b/s-l500.webp,512 GB,Excellent,False,iPhone 15 Pro Max,True
1,"Apple iPhone 15 Pro Max 256GB Unlocked 6.7"" LTPO 48MP NFC eSIM 5G Blue Titanium",$699.99,2025-09-05,https://www.ebay.com/itm/205707049924,https://i.ebayimg.com/images/g/UJIAAOSwpCBmMl0q/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 256GB-All Colors (Unlocked) A2849 ~ Very Good Condition!,$704.90,2025-09-05,https://www.ebay.com/itm/226611449400,https://i.ebayimg.com/images/g/C5gAAOSwn9Nnt1B0/s-l500.webp,256 GB,Very Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max (Unlocked) 512GB Titanium All Colors - Excellent,$829.99,2025-09-04,https://www.ebay.com/itm/167408876677,https://i.ebayimg.com/images/g/q7IAAOSwmU5n5a8N/s-l500.webp,512 GB,Excellent,False,iPhone 15 Pro Max,True
1,"iPhone 15 Pro Max, 256GB, Unlocked, Black Titanium, MU663LL/A",$749.95,2025-09-04,https://www.ebay.com/itm/197656655116,https://i.ebayimg.com/images/g/OfcAAeSwMBposg3H/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max A2849 1TB Unlocked Excellent Condition,$920.77,2025-09-03,https://www.ebay.com/itm/388199622486,https://i.ebayimg.com/images/g/7sMAAeSwagRn7~wS/s-l500.webp,Unknown,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max A2849 256GB Unlocked Excellent Condition,$708.41,2025-09-01,https://www.ebay.com/itm/388195050620,https://i.ebayimg.com/images/g/~LcAAeSw0Fhn7vFr/s-l500.webp,256 GB,Excellent,False,iPhone 15 Pro Max,True
1,"Apple iPhone 15 Pro MAX 6.7"" Verizon AT&T T-Mobile GSM Unlocked 5G Very Good",$769.95,2025-09-01,https://www.ebay.com/itm/405017100403,https://i.ebayimg.com/images/g/zBwAAOSwyshmX0yN/s-l500.webp,Unknown,Very Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max - 256 GB - White Titanium (U.S. Cellular) Excellent,$679.99,2025-09-01,https://www.ebay.com/itm/286779497412,https://i.ebayimg.com/images/g/togAAeSwlBZoqJ4L/s-l500.webp,256 GB,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max - 1TB - Black Titanium - Unlocked - Excellent,$887.00,2025-08-30,https://www.ebay.com/itm/285616838622,https://i.ebayimg.com/images/g/fZUAAOSwoXZlgxyB/s-l500.webp,Unknown,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max - 256 GB - Black Titanium (U.S. Cellular) Excellent,$679.99,2025-08-30,https://www.ebay.com/itm/286779499936,https://i.ebayimg.com/images/g/UBIAAeSwn7ZoqJ-2/s-l500.webp,256 GB,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max - 256 GB - Natural Titanium (U.S. Cellular) Excellent,$679.99,2025-08-29,https://www.ebay.com/itm/286779498165,https://i.ebayimg.com/images/g/aWYAAeSw~DtoqJ8m/s-l500.webp,256 GB,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max - 256 GB - Blue Titanium (U.S. Cellular) Excellent,$679.99,2025-08-29,https://www.ebay.com/itm/286779498772,https://i.ebayimg.com/images/g/Wa8AAeSwyfhoqJ92/s-l500.webp,256 GB,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max A2849 256GB Unlocked Very Good Fast 2 Days Delivery,$699.95,2025-08-25,https://www.ebay.com/itm/357497579938,https://i.ebayimg.com/images/g/hcYAAeSwCOZodt99/s-l500.webp,256 GB,Very Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 512GB Black Titanium (Unlocked) - Excellent,$829.99,2025-08-25,https://www.ebay.com/itm/167586611913,https://i.ebayimg.com/images/g/cGsAAOSwP2toTSH5/s-l500.webp,512 GB,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max A2849 Unlocked 512GB White Titanium Good,$634.99,2025-08-25,https://www.ebay.com/itm/196578925148,https://i.ebayimg.com/images/g/LwwAAOSw779myVC6/s-l500.webp,512 GB,Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 256GB Black Titanium Unlocked - Very Good - PHYSICAL SIM,"$1,123.75",2025-08-25,https://www.ebay.com/itm/336135554137,https://i.ebayimg.com/images/g/mnUAAeSwFoFopYuO/s-l500.webp,256 GB,Very Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 256GB Fully Unlocked (2023),$704.97,2025-08-25,https://www.ebay.com/itm/116488919945,https://i.ebayimg.com/images/g/mqUAAOSwCylnuJiS/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,"Apple iPhone 15 Pro Max A2849 6.7"" 512GB Black Titanium - Unlocked",$874.99,2025-08-22,https://www.ebay.com/itm/157172377620,https://i.ebayimg.com/images/g/PtgAAeSwCaZoliNE/s-l500.webp,512 GB,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max - 256GB - Blue Titanium - Unlocked - Excellent,$725.00,2025-08-21,https://www.ebay.com/itm/285644644929,https://i.ebayimg.com/images/g/XHQAAOSwANZnEofN/s-l500.webp,256 GB,Excellent,False,iPhone 15 Pro Max,True
1,"Apple iPhone 15 Pro Max A2849 6.7"" 512GB Black Titanium - Unlocked",$909.99,2025-08-21,https://www.ebay.com/itm/156962094373,https://i.ebayimg.com/images/g/upMAAeSwDr9ophKa/s-l500.webp,512 GB,Unknown,False,iPhone 15 Pro Max,True
1,iPhone 15 Pro Max - 256GB - Blue Titanium- Unlocked- A2849 - Excellent Condition,$765.00,2025-08-20,https://www.ebay.com/itm/297553874007,https://i.ebayimg.com/images/g/Jk8AAeSwkM5opaK2/s-l500.webp,256 GB,Excellent,False,iPhone 15 Pro Max,True
1,iPhone 15 Pro Max - 512GB - Black Titanium (Unlocked)-A2849- Very Good Condition,$743.00,2025-08-18,https://www.ebay.com/itm/297535168513,https://i.ebayimg.com/images/g/DdsAAeSwNxJomrcq/s-l500.webp,512 GB,Very Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max A2849 1TB Unlocked Very Good Condition,$812.45,2025-08-16,https://www.ebay.com/itm/357341428253,https://i.ebayimg.com/images/g/e0MAAeSwcjBogVxS/s-l500.webp,Unknown,Very Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max A2849 512GB Unlocked Excellent Condition,$816.80,2025-08-18,https://www.ebay.com/itm/357341443043,https://i.ebayimg.com/images/g/WUUAAeSw9zlogVyM/s-l500.webp,512 GB,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max A2849 512GB Unlocked Very Good Condition,$724.79,2025-08-18,https://www.ebay.com/itm/357341454994,https://i.ebayimg.com/images/g/NF8AAeSwKUNogVym/s-l500.webp,512 GB,Very Good,False,iPhone 15 Pro Max,True
1,"Apple iPhone 15 Pro Max 1TB 6.7"" Fully Unlocked (Any Carrier) Good 98% battery",$789.99,2025-08-16,https://www.ebay.com/itm/326671978662,https://i.ebayimg.com/images/g/zFoAAOSwWNJmmBqd/s-l500.webp,Unknown,Good,False,iPhone 15 Pro Max,True
1,"Apple iPhone 15 Pro Max 256GB Unlocked 6.7"" (Blue Titanium) - A2849 w/Warranty",$713.32,2025-08-15,https://www.ebay.com/itm/376414410990,https://i.ebayimg.com/images/g/EXQAAeSwJU9oemNa/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,"Apple iPhone 15 Pro Max 256GB Fully Unlocked, 90% and Above Battery, Excellent",$773.00,2025-08-11,https://www.ebay.com/itm/226278888736,https://i.ebayimg.com/images/g/gm0AAOSwRl1msShy/s-l500.webp,256 GB,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 256GB Unlocked eSim Only A2849 Blue Titanium Good,$669.95,2025-08-11,https://www.ebay.com/itm/127302743609,https://i.ebayimg.com/images/g/u9YAAOSwrlBnAVnx/s-l500.webp,256 GB,Good,False,iPhone 15 Pro Max,True
1,"Apple iPhone 15 Pro Max 256GB Unlocked 6.7"" 48MP WiFi 6E 5G eSIM Black Titanium",$689.99,2025-08-10,https://www.ebay.com/itm/326722130813,https://i.ebayimg.com/images/g/WZsAAOSwZlVmUOBs/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 256GB A2849 5G Unlocked - Very Good,$699.99,2025-08-09,https://www.ebay.com/itm/276359290290,https://i.ebayimg.com/images/g/07gAAOSwS~Bl4PuX/s-l500.webp,256 GB,Very Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 512GB Unlocked eSim Only Natural Titanium Very Good,$749.95,2025-08-08,https://www.ebay.com/itm/126901483773,https://i.ebayimg.com/images/g/6r0AAOSwtF9nlF2O/s-l500.webp,512 GB,Very Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max (6.7-inch) (A2849) Unlocked - 256GB/Blue - Bad Face ID*,$534.99,2025-08-08,https://www.ebay.com/itm/146760539098,https://i.ebayimg.com/images/g/9KkAAeSwiNNolgqc/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max A2849 1TB Unlocked Good Condition,$792.69,2025-08-06,https://www.ebay.com/itm/388416666748,https://i.ebayimg.com/images/g/g-IAAeSwxS9oJP4b/s-l500.webp,Unknown,Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max - 256GB - White Titanium - Unlocked - Excellent,$724.00,2025-08-04,https://www.ebay.com/itm/285644914761,https://i.ebayimg.com/images/g/fv8AAOSwHWBlnFXr/s-l500.webp,256 GB,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 256GB Blue Titanium (Unlocked / A2849) MU693LL/A,$759.00,2025-08-04,https://www.ebay.com/itm/127239120668,https://i.ebayimg.com/images/g/82UAAeSwTu9oeQ6c/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max - 512GB - White Titanium - Unlocked - Excellent,$790.00,2025-08-04,https://www.ebay.com/itm/276366869914,https://i.ebayimg.com/images/g/gVAAAOSwi99l50F1/s-l500.webp,512 GB,Excellent,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max 256GB Unlocked Good Condition - Black,"$1,253.00",2025-07-30,https://www.ebay.com/itm/286730690912,https://i.ebayimg.com/images/g/ChsAAeSwD6dog-tb/s-l500.webp,256 GB,Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max (6.7-inch) Smartphone (A2849) Unlocked - 256GB/Blue,$729.99,2025-07-29,https://www.ebay.com/itm/167648759992,https://i.ebayimg.com/images/g/-o8AAeSwazlogOiQ/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max (6.7-in) (A2849) Unlocked - 256GB / Natural Titanium,$809.99,2025-07-28,https://www.ebay.com/itm/167591692072,https://i.ebayimg.com/images/g/x4YAAeSw4g1oUDrd/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max Blue Titanium 512GB Unlocked - Good Condition w/ Chip,$699.99,2025-07-27,https://www.ebay.com/itm/297437541490,https://i.ebayimg.com/images/g/6pUAAeSw-XNoXaLR/s-l500.webp,512 GB,Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max Blue Titanium 512GB Unlocked - Good Cond w/ Engraving,$709.99,2025-07-26,https://www.ebay.com/itm/286695685332,https://i.ebayimg.com/images/g/bcsAAeSwUJBobRlA/s-l500.webp,512 GB,Good,False,iPhone 15 Pro Max,True
1,Apple iPhone 15 Pro Max (6.7-inch) (A2849) Unlocked - 256GB/Blue - Bad Face ID*,$549.95,2025-07-25,https://www.ebay.com/itm/146728614606,https://i.ebayimg.com/images/g/mWQAAeSw-m9ogoyR/s-l500.webp,256 GB,Unknown,False,iPhone 15 Pro Max,True
